CustomerId,Gender,SeniorCitizen,Partner,Dependents,Tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,ContractLengthMonths,MultipleLines_No,MultipleLines_No phone service,MultipleLines_Yes,InternetService_DSL,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No,StreamingMovies_No internet service,StreamingMovies_Yes,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,ChangedPlan,ChangedPlanPositive,ChangedPlanNegative,InternetServicesDensity,Complaint,HasComplaint,anger_score,TenureBin,MonthlyChargesBin,ServiceDensityBin,AngerBin,ChurnProbability,RiskCategory
6416-TVAIH,Male,0,Yes,1,1,1,1,68.5,68.5,1,1,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,0,0,0,0.0,,0,0.0,0-12 Mo,Medium,,Very Low,0.94726914,High Risk
5451-YHYPW,Female,1,Yes,0,72,1,1,115.75,8443.7,0,24,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,1,0,1,1.0,,0,0.0,61-72 Mo,Very High,Very High,Very Low,0.06346805,Low Risk
5108-ADXWO,Male,0,No,0,11,1,1,73.5,791.75,1,1,True,False,False,False,True,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,1,1,0,0.1666666666666666,,0,0.0,0-12 Mo,Medium,Very Low,Very Low,0.78343374,High Risk
7998-WNZEM,Male,0,No,0,71,1,0,80.6,5708.2,0,24,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,True,False,False,False,1,1,0,0.8333333333333334,,0,0.0,61-72 Mo,High,Very High,Very Low,0.027328912,Low Risk
3066-RRJIO,Female,0,No,0,1,1,1,69.95,69.95,1,1,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,0,0,0,0.0,,0,0.0,0-12 Mo,Medium,,Very Low,0.93128437,High Risk
4664-NJCMS,Female,0,Yes,0,33,0,0,59.55,2016.3,0,24,False,True,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,1,0,1,0.8333333333333334,"I noticed that my monthly charges have slightly increased over time, and I would like an explanation for these changes.",1,5.0,25-36 Mo,Medium,Very High,Medium,0.1282241,Low Risk
0307-BCOPK,Female,0,No,0,16,1,0,19.05,326.65,0,12,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,1,0,1,0.0,,0,0.0,13-24 Mo,Very Low,,Very Low,0.020265248,Low Risk
7629-WFGLW,Female,1,Yes,0,56,1,0,95.65,5471.75,0,12,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,False,1,0,1,0.6666666666666666,,0,0.0,49-60 Mo,Very High,High,Very Low,0.18678793,Low Risk
2542-HYGIQ,Female,0,No,0,1,1,0,19.95,19.95,0,1,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,0,0,0,0.0,,0,0.0,0-12 Mo,Very Low,,Very Low,0.6697159,Medium Risk
6715-OFDBP,Male,0,No,0,5,1,1,70.05,346.4,1,1,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,1,1,0,0.5,,0,0.0,0-12 Mo,Medium,Medium,Very Low,0.80228335,High Risk
5016-LIPDW,Male,0,Yes,1,57,1,0,19.4,1061.6,0,12,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,1,1,0,0.0,,0,0.0,49-60 Mo,Very Low,,Very Low,0.109735884,Low Risk
6481-LXPWL,Male,0,Yes,1,56,0,1,36.1,1971.5,0,12,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,False,True,False,False,1,1,0,0.3333333333333333,,0,0.0,49-60 Mo,Low,Low,Very Low,0.20774902,Low Risk
1567-DSCIC,Male,0,No,0,8,1,1,94.0,773.65,1,1,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,True,False,False,False,False,True,False,1,0,1,0.5,"When I contacted customer support about the slow internet, I was told there was no issue on your end, but the problem still hasn't been resolved. This lack of assistance is incredibly frustrating.",1,5.0,0-12 Mo,High,Medium,Medium,0.9696549,High Risk
2150-UWTFY,Female,0,Yes,1,22,1,0,61.15,1422.05,1,1,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,False,False,False,True,1,0,1,0.5,,0,0.0,13-24 Mo,Medium,Medium,Very Low,0.3741297,Medium Risk
6124-ACRHJ,Female,0,No,0,1,1,0,19.75,19.75,0,1,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,0,0,0,0.0,,0,0.0,0-12 Mo,Very Low,,Very Low,0.68657494,Medium Risk
9362-MWODR,Female,0,No,1,40,1,1,64.1,2460.35,0,1,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,1,1,0,0.5,,0,0.0,37-48 Mo,Medium,Medium,Very Low,0.3112836,Medium Risk
9975-GPKZU,Male,0,Yes,1,46,1,0,19.75,856.5,0,24,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,1,1,0,0.0,,0,0.0,37-48 Mo,Very Low,,Very Low,0.04609584,Low Risk
9625-RZFUK,Male,0,Yes,1,63,1,0,19.7,1275.85,0,24,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,1,0,1,0.0,,0,0.0,61-72 Mo,Very Low,,Very Low,0.029229319,Low Risk
5153-LXKDT,Male,0,Yes,1,68,1,1,110.2,7467.5,0,24,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,1,1,0,0.8333333333333334,,0,0.0,61-72 Mo,Very High,Very High,Very Low,0.3485875,Medium Risk
5161-UBZXI,Male,0,Yes,1,69,1,1,106.35,7261.75,0,24,True,False,False,False,True,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,1,1,0,0.8333333333333334,,0,0.0,61-72 Mo,Very High,Very High,Very Low,0.25357023,Low Risk
1020-JPQOW,Female,0,Yes,0,56,1,0,90.55,5116.6,0,1,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,False,1,0,1,0.5,,0,0.0,49-60 Mo,High,Medium,Very Low,0.47831893,Medium Risk
7919-ZODZZ,Female,0,Yes,1,10,1,1,65.9,660.05,0,12,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,False,False,False,True,1,0,1,0.5,,0,0.0,0-12 Mo,Medium,Medium,Very Low,0.41954085,Medium Risk
0565-JUPYD,Male,0,No,0,63,1,0,104.5,6590.8,0,12,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,True,False,False,1,0,1,0.8333333333333334,,0,0.0,61-72 Mo,Very High,Very High,Very Low,0.26507878,Low Risk
6867-ACCZI,Female,0,Yes,1,24,0,1,52.5,1208.15,0,24,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False,False,False,True,1,1,0,0.8333333333333334,,0,0.0,13-24 Mo,Low,Very High,Very Low,0.081875585,Low Risk
5939-XAIXZ,Female,0,No,0,19,1,1,56.1,1033.9,0,1,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,False,True,1,1,0,0.1666666666666666,,0,0.0,13-24 Mo,Low,Very Low,Very Low,0.6121988,Medium Risk
9054-FOWNV,Male,0,Yes,1,22,1,1,88.75,1885.15,0,1,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,True,False,False,False,False,True,False,1,1,0,0.3333333333333333,,0,0.0,13-24 Mo,High,Low,Very Low,0.8285699,High Risk
2683-BPJSO,Male,0,Yes,0,29,1,1,84.45,2467.1,1,1,False,False,True,False,True,False,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,1,0,1,0.3333333333333333,,0,0.0,25-36 Mo,High,Low,Very Low,0.7152759,High Risk
2157-MXBJS,Male,0,Yes,0,13,1,1,75.3,989.45,1,12,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,True,1,0,1,0.5,,0,0.0,13-24 Mo,Medium,Medium,Very Low,0.59340817,Medium Risk
8207-VVMYB,Female,0,Yes,0,70,1,1,26.0,2006.95,0,24,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,1,0,1,0.0,,0,0.0,61-72 Mo,Low,,Very Low,0.040255014,Low Risk
9732-EQMWY,Female,0,Yes,0,49,1,0,99.4,5025.0,0,1,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,1,0,1,0.6666666666666666,,0,0.0,49-60 Mo,Very High,High,Very Low,0.7231992,High Risk
9360-AHGNL,Female,1,Yes,0,43,1,1,109.55,4830.25,1,12,False,False,True,False,True,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,1,0,1,0.8333333333333334,"I’ve had to call multiple times to resolve billing discrepancies, but the issue keeps recurring, and it’s incredibly frustrating.",1,5.25,37-48 Mo,Very High,Very High,Medium,0.9151238,High Risk
1087-UDSIH,Female,0,No,0,3,1,1,19.6,59.75,1,1,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,1,0,1,0.0,,0,0.0,0-12 Mo,Very Low,,Very Low,0.45992425,Medium Risk
5269-NRGDP,Male,0,Yes,1,42,1,0,73.15,3088.25,0,12,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,1,0,1,0.6666666666666666,,0,0.0,37-48 Mo,Medium,High,Very Low,0.3403465,Medium Risk
6195-MELTI,Male,0,No,0,57,1,1,54.65,3134.7,0,12,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,False,False,False,True,1,0,1,0.3333333333333333,,0,0.0,49-60 Mo,Low,Low,Very Low,0.16368653,Low Risk
5485-WUYWF,Male,1,No,0,2,1,0,66.4,94.55,1,1,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,False,1,1,0,0.5,,0,0.0,0-12 Mo,Medium,Medium,Very Low,0.6868303,Medium Risk
2121-JAFOM,Female,0,Yes,0,72,1,1,115.55,8312.4,0,24,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,1,1,0,1.0,,0,0.0,61-72 Mo,Very High,Very High,Very Low,0.06624502,Low Risk
8818-DOPVL,Female,1,No,0,46,1,1,104.45,4863.85,0,1,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,1,0,1,0.6666666666666666,,0,0.0,37-48 Mo,Very High,High,Very Low,0.8524679,High Risk
2632-UCGVD,Male,1,Yes,0,66,1,1,100.05,6871.9,1,1,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,1,0,1,0.5,,0,0.0,61-72 Mo,Very High,Medium,Very Low,0.75166684,High Risk
5445-PZWGX,Male,0,No,0,62,1,0,102.0,6529.25,1,12,False,False,True,False,True,False,False,False,True,False,False,True,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,1,0,1,0.6666666666666666,,0,0.0,61-72 Mo,Very High,High,Very Low,0.3469871,Medium Risk
1227-UDMZR,Female,0,Yes,0,72,1,1,91.15,6637.9,0,24,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,1,0,1,1.0,,0,0.0,61-72 Mo,High,Very High,Very Low,0.033081777,Low Risk
5198-HQAEN,Male,0,Yes,1,35,1,1,89.7,3165.6,0,12,True,False,False,False,True,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,1,0,1,0.5,,0,0.0,25-36 Mo,High,Medium,Very Low,0.41495848,Medium Risk
9170-CCKOU,Male,0,Yes,0,17,1,0,90.2,1454.15,1,1,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,False,True,False,False,1,1,0,0.5,,0,0.0,13-24 Mo,High,Medium,Very Low,0.58233595,Medium Risk
2167-FQSTQ,Female,0,Yes,0,72,1,1,92.4,6786.1,0,24,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,1,0,1,1.0,,0,0.0,61-72 Mo,High,Very High,Very Low,0.050383728,Low Risk
2819-GWENI,Female,0,Yes,1,28,1,0,19.9,543.0,0,12,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,1,1,0,0.0,,0,0.0,25-36 Mo,Very Low,,Very Low,0.094221964,Low Risk
1043-YCUTE,Male,0,Yes,0,56,1,1,25.15,1327.15,1,24,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,1,1,0,0.0,,0,0.0,49-60 Mo,Low,,Very Low,0.064649105,Low Risk
3814-MLAXC,Female,0,No,0,31,1,1,79.85,2404.15,1,1,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,1,1,0,0.1666666666666666,,0,0.0,25-36 Mo,High,Very Low,Very Low,0.6367798,Medium Risk
3572-UUHRS,Male,0,No,0,45,1,0,18.85,867.3,0,12,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,1,0,1,0.0,,0,0.0,37-48 Mo,Very Low,,Very Low,0.018437877,Low Risk
2692-PFYTJ,Female,0,No,0,1,1,1,25.75,25.75,0,1,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,0,0,0,0.0,,0,0.0,0-12 Mo,Low,,Very Low,0.72303075,High Risk
1226-UDFZR,Female,0,No,0,2,1,1,49.6,114.7,1,1,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,1,0,1,0.1666666666666666,,0,0.0,0-12 Mo,Low,Very Low,Very Low,0.7611645,High Risk
5955-EPOAZ,Female,0,No,0,6,1,1,20.95,109.5,0,1,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,1,1,0,0.0,,0,0.0,0-12 Mo,Very Low,,Very Low,0.38513187,Medium Risk
6821-JPCDC,Female,0,Yes,0,48,1,1,97.05,4692.95,0,12,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,1,0,1,0.6666666666666666,,0,0.0,37-48 Mo,Very High,High,Very Low,0.6074777,Medium Risk
8815-LMFLX,Male,0,Yes,1,25,1,1,25.4,546.85,0,1,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,1,1,0,0.0,,0,0.0,25-36 Mo,Low,,Very Low,0.3523022,Medium Risk
9135-HSWOC,Male,0,Yes,1,64,1,1,19.7,1274.05,0,24,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,1,0,1,0.0,,0,0.0,61-72 Mo,Very Low,,Very Low,0.03925879,Low Risk
8582-KRHPJ,Male,0,No,0,50,0,1,35.0,1782.4,0,1,False,True,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,1,0,1,0.3333333333333333,,0,0.0,49-60 Mo,Low,Low,Very Low,0.43426245,Medium Risk
5811-IWXYM,Female,0,Yes,1,52,1,0,101.25,5301.1,0,12,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,False,1,0,1,0.5,,0,0.0,49-60 Mo,Very High,Medium,Very Low,0.516348,Medium Risk
7044-YAACC,Male,1,Yes,0,4,1,1,70.2,280.35,0,1,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,1,1,0,0.0,,0,0.0,0-12 Mo,Medium,,Very Low,0.88887954,High Risk
8189-XRIKE,Female,1,No,0,32,1,0,90.95,2897.95,0,1,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,1,1,0,0.3333333333333333,,0,0.0,25-36 Mo,High,Low,Very Low,0.78743875,High Risk
1506-YJTYT,Male,0,Yes,1,45,1,0,73.85,3371.0,0,24,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,1,0,1,0.6666666666666666,,0,0.0,37-48 Mo,Medium,High,Very Low,0.045263994,Low Risk
4123-DVHPH,Male,0,Yes,0,9,1,1,88.05,801.3,0,1,False,False,True,False,True,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,1,0,1,0.3333333333333333,,0,0.0,0-12 Mo,High,Low,Very Low,0.87352735,High Risk
6425-YQLLO,Female,1,Yes,0,66,1,1,105.95,6975.25,1,12,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,1,1,0,0.6666666666666666,,0,0.0,61-72 Mo,Very High,High,Very Low,0.56359327,Medium Risk
5442-UTCVD,Male,0,No,1,3,1,0,91.85,257.05,1,1,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,False,1,1,0,0.3333333333333333,"The streaming movies service frequently buffers and lags despite having fiber optic internet. This has been a consistent issue, and it makes it impossible to enjoy the service I'm paying for. Please address this immediately.",1,8.0,0-12 Mo,High,Low,Very High,0.99074966,High Risk
2228-BZDEE,Female,0,No,0,54,1,0,20.1,1079.45,0,24,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,1,1,0,0.0,,0,0.0,49-60 Mo,Very Low,,Very Low,0.076112606,Low Risk
7734-DBOAI,Female,0,Yes,1,1,0,0,40.1,40.1,1,1,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,0,0,0,0.3333333333333333,"The streaming TV service I signed up for has been buffering and freezing constantly, making it impossible to enjoy any shows. This has been very frustrating, especially since I specifically chose this service to relax with my family.",1,5.0,0-12 Mo,Low,Low,Medium,0.9018645,High Risk
2789-CZANW,Female,0,Yes,1,64,1,0,110.3,6997.3,0,24,False,False,True,False,True,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,1,1,0,0.8333333333333334,,0,0.0,61-72 Mo,Very High,Very High,Very Low,0.18240833,Low Risk
2091-RFFBA,Female,1,No,0,31,1,1,73.9,2217.15,1,1,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,1,1,0,0.0,,0,0.0,25-36 Mo,Medium,,Very Low,0.78454673,High Risk
2114-MGINA,Female,0,No,0,14,1,1,89.8,1129.1,1,1,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,1,1,0,0.3333333333333333,,0,0.0,13-24 Mo,High,Low,Very Low,0.84961057,High Risk
7596-LDUXP,Female,0,No,0,12,1,1,85.15,979.05,0,12,True,False,False,False,True,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,1,1,0,0.3333333333333333,,0,0.0,0-12 Mo,High,Low,Very Low,0.40623632,Medium Risk
3740-RLMVT,Male,1,Yes,0,67,1,1,60.95,4119.4,0,12,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,1,0,1,0.5,,0,0.0,61-72 Mo,Medium,Medium,Very Low,0.11692548,Low Risk
4489-SNOJF,Female,0,Yes,1,35,1,0,72.25,2568.55,1,1,False,False,True,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False,1,0,1,0.6666666666666666,"I am extremely disappointed with the frequent price increases on my monthly bill despite being a loyal customer for nearly three years. The charges feel excessive, especially considering I am careful to use only the services I need.",1,8.0,25-36 Mo,Medium,High,Very High,0.9518965,High Risk
2192-OZITF,Female,0,No,0,45,1,0,73.55,3349.1,0,24,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,1,0,1,0.5,,0,0.0,37-48 Mo,Medium,Medium,Very Low,0.065575585,Low Risk
5651-CPDND,Male,0,No,0,10,1,0,46.0,492.1,0,1,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,1,0,1,0.0,,0,0.0,0-12 Mo,Low,,Very Low,0.5217837,Medium Risk
2186-QZEYA,Female,1,No,0,29,1,1,58.55,1718.95,0,1,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,1,0,1,0.3333333333333333,,0,0.0,25-36 Mo,Low,Low,Very Low,0.3723596,Medium Risk
1131-ALZWV,Female,0,No,0,24,1,0,24.6,605.25,0,12,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,1,0,1,0.0,,0,0.0,13-24 Mo,Very Low,,Very Low,0.13639058,Low Risk
7729-XBTWX,Male,0,Yes,1,66,1,1,19.75,1344.5,0,24,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,1,0,1,0.0,,0,0.0,61-72 Mo,Very Low,,Very Low,0.035605043,Low Risk
9134-WYRVP,Male,0,No,0,51,1,0,86.35,4267.15,0,12,True,False,False,False,True,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,1,1,0,0.3333333333333333,,0,0.0,49-60 Mo,High,Low,Very Low,0.24377728,Low Risk
3284-SVCRO,Female,0,Yes,0,45,1,0,25.5,1121.05,0,24,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,1,1,0,0.0,,0,0.0,37-48 Mo,Low,,Very Low,0.06463241,Low Risk
9732-OUYRN,Female,0,Yes,0,49,1,0,19.0,918.7,0,12,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,1,1,0,0.0,,0,0.0,49-60 Mo,Very Low,,Very Low,0.016444612,Low Risk
0559-CKHUS,Female,0,Yes,0,29,1,1,19.55,521.8,0,24,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,1,1,0,0.0,,0,0.0,25-36 Mo,Very Low,,Very Low,0.066054896,Low Risk
2931-SVLTV,Male,0,Yes,1,40,1,1,110.1,4469.1,0,1,False,False,True,False,True,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,1,0,1,0.8333333333333334,,0,0.0,37-48 Mo,Very High,Very High,Very Low,0.60390836,Medium Risk
6899-PPEEA,Female,1,No,0,37,1,1,96.55,3580.3,1,1,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,1,0,1,0.3333333333333333,,0,0.0,37-48 Mo,Very High,Low,Very Low,0.8443234,High Risk
7504-UWHNB,Male,0,No,0,25,1,0,69.75,1729.35,0,1,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,1,1,0,0.0,,0,0.0,25-36 Mo,Medium,,Very Low,0.667809,Medium Risk
2582-FFFZR,Female,0,No,0,22,0,1,50.6,1073.3,0,1,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,1,1,0,0.5,,0,0.0,13-24 Mo,Low,Medium,Very Low,0.81129354,High Risk
8908-NMQTX,Male,0,No,0,72,0,1,65.6,4566.5,0,24,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,1,1,0,1.0,,0,0.0,61-72 Mo,Medium,Very High,Very Low,0.0306508,Low Risk
2187-LZGPL,Female,0,No,0,7,0,1,40.1,293.3,1,1,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,1,0,1,0.3333333333333333,,0,0.0,0-12 Mo,Low,Low,Very Low,0.70864993,High Risk
1431-AIDJQ,Male,0,Yes,1,33,1,0,82.1,2603.1,0,24,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,1,1,0,0.8333333333333334,,0,0.0,25-36 Mo,High,Very High,Very Low,0.09281409,Low Risk
6288-LBEAR,Female,0,No,0,23,1,1,79.1,1783.75,0,1,True,False,False,False,True,False,True,False,False,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,False,False,False,True,1,1,0,0.3333333333333333,,0,0.0,13-24 Mo,Medium,Low,Very Low,0.59576195,Medium Risk
4597-NUCQV,Male,1,No,0,24,1,1,101.25,2440.15,1,1,False,False,True,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,1,0,1,0.5,"The internet service has been extremely unreliable with frequent outages, especially while streaming TV and movies. Despite paying a high monthly charge, the quality of service has not improved even after multiple complaints.",1,8.0,13-24 Mo,Very High,Medium,Very High,0.98173183,High Risk
9019-QVLZD,Female,0,No,0,1,1,0,79.55,79.55,1,1,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,0,0,0,0.1666666666666666,,0,0.0,0-12 Mo,High,Very Low,Very Low,0.9380066,High Risk
8413-YNHNV,Male,0,No,0,69,1,0,90.65,6322.1,0,24,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,1,0,1,1.0,,0,0.0,61-72 Mo,High,Very High,Very Low,0.100464165,Low Risk
5808-TOTXO,Female,0,No,1,3,1,1,20.55,57.4,0,12,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,1,1,0,0.0,,0,0.0,0-12 Mo,Very Low,,Very Low,0.1763917,Low Risk
